user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2019-16,201,Generic,Generic,BadWeather,none,none,all-relax,the system activates soothing lights throughout the house and ,0
student2021-06,388,Health,Generic,Generic,home-alllight;pc-state," then turn on all the lights in the house and   if I have at least one device on (pc), ",tablet-state," if I have at least one device on (tablet),",1
student2020-3,239,Wellbeing,Generic,Night,none,none,corridor-smokesensor,"If the corridor smoke sensor is not active,",0
student2019-14,192,Wellbeing,Student,Generic,cognitive-emotionalstate;kitchen-relax,"and the emotional state of the test user is happy,  start relaxing the light scene in the kitchen, ",coffee machine-state,"the coffee machine is on, ",0
student2021-07,391,Health,Generic,Generic,none,none,devices-smartphonetv,turn on your phone and ,1
student2020-3,239,Wellbeing,Generic,Night,datetime-localtime;datetime-localtime, (at night)   (at night)  ,physiological-heartrate,If the heart rate exceeds 100 bpm,1
student2019-12,184,Organizing,Generic,Generic,bathroomlight-state," the bathroom light is on, ",bathroom-hue color light bathroom, change the bathroom light to red and ,1
student2019-4,138,Organizing,Generic,BadWeather,alarms-alarms,send an alarm as a text message reminding you that it will rain tomorrow ,entrance-temperaturelevel,If the entrance temperature becomes less than 15 degrees and ,0
student2019-16,201,Generic,Generic,BadWeather,livingroom-windowsensor,"the living room window sensor is open,  ",home-robotvacuumcleaner, turn off the vacuum cleaner and ,0
student2021-06,388,Health,Generic,Generic,none,none,test-user-sweatingtype,When the user's sweat rate becomes high and ,0
student2020-11,278,Comfort,Generic,Evening,none,none,livingroom-alllight,turn on the light in the living room.,1
student2020-3,235,Comfort,Generic,Generic,entrancelight-state,"When the hall light is turned on, ",alarms-alarms,the voice message «Welcome Home!» activates,1
domainExpert5,30,Health,Caregiver,Generic,none,none,test-user-heartrate,When I have a heart rate of 130 beats per minute and ,0
student2021-09,403,Organizing,Generic,Working,none,none,bedroom-alllight,turn on the bedroom lights and ,1
applicationExpert4,98,"Health, Wellbeing",Generic,GoodWeather,datetime-localtime;twentyfourhoursweatherforecast-outdoorcondition;twentyfourhoursweatherforecast-outdoortemperature, WHEN  time becomes  18:00 minutes and Weather & Time outdoor condition is  clear sky  and and  Weather & Time outdoor temperature is  more then  20 ,reminders-reminders,"do send  one  reminder ""Tomorrow the weather will be excellent: remember to go out for a walk!"" by notification",1
student2021-01,363,Security,Generic,Generic,home-alllight, turn on all the lights in the house. ,reminders-reminders,"send three SMS alarms with text ""INTRUSION IN PROGRESS"" and",1
student2021-06,388,Health,Generic,Generic,none,none,test-user-sweatingtype,When the user's sweat rate becomes high and ,0
student2021-04,378,"Wellbeing,Comfort",Generic,Morning,bedroom-changelightstate,turn on the bedroom lights for 10 minutes and ,devices-alexa services, tune Alexa to deliver the day's news.,1
domainExpert5,34,Health,Caregiver,Generic,alarms-alarms,"send three notices ""Remember to take the Pantorc"" by notification ",physiological-steps,If the application indicates that the number of steps taken today by the user is not greater than 7000 (condition),0
student2020-7,258,Safety,Generic,Generic,kitchen-hue color light kitchen;reminders-reminders,turn on the red lights in the kitchen for 5 minutes. a voice alarm message 'food is burnt!' and  ,microwave-door," the microwave oven door is closed, ",1
student2019-19,216,Organizing,Generic,"BadWeather, GoingOut",currentweather-rainquantity," the amount of rain is more than 10, ",livingroom-relax,do start relaxing light scene in the living room,0
student2020-6,253,Organizing,Student,Generic,none,none,bedroomportablelight-brightness,When the brightness of the portable light of the bedroom  becomes greater than 100,0
student2020-14,292,Safety,Generic,Generic,none,none,cognitive-trainingresult,When  Test-user training result becomes  not progressing ,0
student2020-17,305,EnergySaving,Generic,Generic,none,none,reminders-reminders,"send the reminder ""Close the fridge door!"" via notification",1
student2020-27,359,Comfort,Generic,Generic,vocalinput-vocalstring;livingroomlight-state;livingroom-alllight,"When the user issues a voice command 'turn on living room lights' and  if the living room light is off,  turn on the living room lights,  ",reminders-reminders,and send a 'successful voice command' reminder.,1
student2019-9,169,"Wellbeing, Organizing",Generic,Morning,none,none,bathroom-lightlevel,"If the bathroom light remains on between 11:00 pm and 6:00 am, ",0
student2020-20,323,Organizing,Caregiver,Generic,none,none,entrance-hue color light entrance,turn on the red hallway light for 5 minutes,0
student2019-18,212,Health,Caregiver,ElderlyAlone,none,none,bathroom-smokesensor,If the smoke sensor is active and ,0
student2021-09,401,"Comfort,Wellbeing",Generic,BadWeather,livingroom-window,close the window. ,livingroom-windowsensor,"if the living room window is open, ",1
student2021-08,396,Safety,Generic,Generic,kitchen-windowsensor,"the kitchen window is closed,  ",livingroom-activate,do start activating light scene in the living room,0
student2019-10,172,EnergySaving,Generic,Generic,corridor-alllight,turn on the lights in the corridor and ,fridge-door, the refrigerator door is open,1
student2019-14,192,Wellbeing,Student,Generic,none,none,cognitive-emotionalstate,"and the emotional state of the test user is happy, ",1
applicationExpert4,101,Organizing,Caregiver,ElderlyAlone,reminders-reminders,"do send  one  reminder ""remember to go to the appointment!"" by notification ",reminders-reminders,"send  one  reminder  ""the Elder has an appointment"" by sms to caregiver",1
domainExpert4,5,Generic,Caregiver,Debug,none,none,kitchen-changelightstate,shed some light in the kitchen,1
applicationExpert4,105,Health,Caregiver,ElderlyAlone,none,none,physiological-heartrate,When  Test-user heart rate becomes  130,1
student2020-6,251,EnergySaving,Generic,Night,none,none,kitchen-hue color light kitchen,turn on the red light in the kitchen and ,0
student2019-3,131,EnergySaving,Generic,Generic,fridge-door,If the refrigerator door is left open ,bedroomlight-color,the room lights are blue,0
student2020-25,345,EnergySaving,Generic,Generic,reminders-reminders,"send the ""Close the fridge door"" reminder notification to Sara; ",fridge-door,"If the fridge door is open, ",1
applicationExpert4,99,Comfort,Generic,Generic,relativeposition-typeofproximity, WHEN   Test-user   is  inside  kitchen and  ,kitchen-lightlevel,Kitchen light level is  low light ,1
student2020-26,351,Security,Generic,Night,entrance-doorsensor;alarms-alarms,"If the door sensor at night reads ""not closed"",  sound the voice alarm 3 times and  ",bedroom-hue color light bedroom,turn the bedroom lights red,1
student2021-10,409,EnergySaving,Generic,"GoingOut,Working",none,none,entrance-noiselevel,If the noise level at the entrance is greater than 0 and ,0
student2019-1,122,Organizing,Student,Morning,bedroom-activate;alarms-alarms,"the lights in the room will turn on. an alarm sounds 3 times notifying: ""Wake up  you'll be late"" and ",bedroom-motion,If no movements are recorded by the sensor placed in the bedroom between 07:00 and 07:15 in the morning,1
student2019-17,206,Safety,Generic,Generic,timeinsidearoom-timeinsidekitchen,If the user is inside the kitchen and  ,reminders-reminders,"send a reminder via notification that says ""Avoid going out today!""",0
student2020-12,282,"Health,Wellbeing",Generic,HotSeason,none,none,currentweather-outdoortemperature,When the outdoor temperature is above 28°C and ,1
student2020-15,299,Comfort,Generic,Generic,none,none,bathroom-hue color light bathroom,turn on a blue colored light for 15 minutes and ,1
student2020-1,228,Organizing,Generic,Generic,entrancelight-saturation,"the saturation is below 5,  ",alarms-alarms,remind me to check them and,1
student2019-17,208,Comfort,Generic,Generic,entrance-changelightstate;entrancelight-state,"turn them on for two minutes and the entrance lights are off,  ",entrance-motion,If the motion sensor at the entrance detects something and ,1
student2019-16,201,Generic,Generic,BadWeather,none,none,reminders-reminders,"send the reminder ""Close the windows"" to houseowner@provider.it",1
student2020-15,296,EnergySaving,Generic,Generic,none,none,timeinsidearoom-timeinsidebedroom,If the user has been in the bedroom for 30 minutes and ,0
student2020-24,344,Comfort,Generic,Generic,none,none,livingroomlight-state,"the living room lights are off, ",1
student2019-1,121,"Organizing, Wellbeing",Generic,ColdSeason,none,none,reminders-reminders,"the notification ""Remember to take your scarf and gloves!"" arrives reminding the user to take a scarf and gloves before leaving the house.",1
domainExpert4,25,Comfort,Caregiver,Generic,none,none,livingroom-lightlevel,when the light level of the LivingRoom becomes poorly lit,1
student2020-7,258,Safety,Generic,Generic,kitchen-smokesensor;microwave-door;reminders-reminders,"If the smoke detection sensor in the kitchen is activated and  the microwave oven door is closed,  a voice alarm message 'food is burnt!' and  ",kitchen-hue color light kitchen,turn on the red lights in the kitchen for 5 minutes.,1
applicationExpert4,100,Comfort,Generic,Generic,kitchen-lightlevel;relativeposition-typeofproximity,Kitchen light level is  dark Test-user   is  inside  kitchen and ,bedroomportablelight-temperature,If the bedside light is above 5299K,0
student2021-14,426,Health,Generic,Morning,none,none,twentyfourhoursweatherforecast-outdoortemperature,"if the outside temperature is 0 degrees, ",0
student2020-27,359,Comfort,Generic,Generic,none,none,reminders-reminders,and send a 'successful voice command' reminder.,1
student2021-06,387,Comfort,Generic,Generic,light-state;livingroom-changelightstate,"if the lights in the living room are off,  then turn on the living room lights and ",currentweather-weathericon,If the weather weather icon is sun,0
student2019-12,183,EnergySaving,Generic,Generic,none,none,kitchen-windowsensor,If the kitchen window sensor indicates it is open and ,1
student2020-13,287,Organizing,Generic,"BadWeather, ColdSeason",none,none,reminders-reminders,"it sends a notification to the user ""REMEMBER YOUR UMBRELLA AND COVER UP THAT IT'S COLD.""",1
student2019-9,169,"Wellbeing, Organizing",Generic,Morning,none,none,bedroom-relax, activate the relaxing light mode and,1
student2021-15,431,Organizing,Generic,Working,reminders-reminders, send me a notification that says 'remember to save your work'. ,corridor-temperaturelevel,"the inlet temperature is less than 18 degrees, ",0
student2020-9,269,Generic,Generic,Debug,none,none,reminders-reminders,"send  one  reminder  ""Remember to turn on the bathroom light"" by voice",1
domainExpert6,46,Generic,Caregiver,Generic,none,none,alarms-alarms,"send the alarm ""Man down alarm"" by sms to 33312312312",1
student2020-23,337,EnergySaving,Generic,Generic,none,none,kitchen-alllight,then turn on the lights in the kitchen and ,0
applicationExpert1,37,Health,Caregiver,Generic,reminders-reminders,"do send  one  reminder  ""Aspirine taken"" by notification ",activity-medicationname,if Aspirine has been taken,1
student2021-14,428,Organizing,Generic,Morning,livingroom-changelightstate,turn on the light in the living room for 10 minutes. ,devices-alexa services,activate Alexa with the news of the day and ,1
domainExpert5,27,Safety,Caregiver,ElderlyAlone,alarms-alarms;datetime-localtime;datetime-localtime,"send two SMS alerts ""User 2 is away from home late at night"" to Caregiver 2 the time is between 21:00 and 22:00 the time is between 21:00 and 22:00 ",relativeposition-typeofproximity,when the test user goes out and,1
student2020-5,246,EnergySaving,Generic,GoingOut,none,none,greatluminaire-state,if  Great Luminaire state is different from  off and,0
student2019-10,170,Wellbeing,Generic,Generic,none,none,bathroom-lightlevel,"If the bathroom light remains on between 11:00 pm and 6:00 am, ",0
